"ensembl_id","baseMean","log2FoldChange","pvalue","padj","Gene.name","Gene.type"
"ENSG00000117595",115.71754403478,4.19735924882591,3.36503750604576e-05,0.000211410217499903,"IRF6","protein_coding"
"ENSG00000114698",73.1402347551353,4.19476923569831,2.51808795221256e-09,4.01145067401474e-08,"PLSCR4","protein_coding"
"ENSG00000175592",1079.021679943,4.18587371659159,2.1285375130662e-14,7.86713103339235e-13,"FOSL1","protein_coding"
"ENSG00000018408",343.987807038266,4.18551711516023,2.51259983040445e-15,1.02605997464541e-13,"WWTR1","protein_coding"
"ENSG00000175879",66.0799934462032,4.184715980813,4.01385149813163e-09,6.18251293773853e-08,"HOXD8","protein_coding"
"ENSG00000211445",323.074463556246,4.18181526895423,3.13088271164218e-11,6.97079378205119e-10,"GPX3","protein_coding"
"ENSG00000115041",25.9774514573985,4.17752778641157,6.72922828815575e-07,6.39792556664348e-06,"KCNIP3","protein_coding"
"ENSG00000118785",577.315183978102,4.17478393051184,2.61962770625332e-06,2.14057719305999e-05,"SPP1","protein_coding"
"ENSG00000104368",632.275134153325,4.17166884504477,2.4118557758951e-09,3.85321576868432e-08,"PLAT","protein_coding"
"ENSG00000162444",12.8071299436322,4.16977456444159,5.96401019284887e-05,0.000349756296528436,"RBP7","protein_coding"
"ENSG00000243232",11.1046839387677,4.16975900720403,7.11063323134838e-05,0.000406325365844594,"PCDHAC2","protein_coding"
"ENSG00000203722",18.635180969453,4.16908508268049,8.99464459058501e-10,1.57693543853576e-08,"RAET1G","protein_coding"
"ENSG00000179546",13.423969805657,4.16686149996745,5.42899626087414e-06,4.13359183246093e-05,"HTR1D","protein_coding"
"ENSG00000158315",29.7948216145309,4.16324727574817,6.08036774899902e-11,1.28702398510102e-09,"RHBDL2","protein_coding"
"ENSG00000138061",260.071642733789,4.15722750207487,5.93206676732691e-07,5.71793862322132e-06,"CYP1B1","protein_coding"
"ENSG00000175318",4.40214193232864,4.1562924330709,0.000101633741493557,0.000554950918480441,"GRAMD2A","protein_coding"
"ENSG00000137693",621.681670796316,4.15544360151872,1.10917653837299e-16,5.52706630416043e-15,"YAP1","protein_coding"
"ENSG00000111058",25.7627434140786,4.15036014246473,7.13135774041164e-07,6.72673718124905e-06,"ACSS3","protein_coding"
"ENSG00000265763",25.4188152833364,4.14926928457145,1.12306933549693e-07,1.25524365048231e-06,"ZNF488","protein_coding"
"ENSG00000161281",44.0550981921233,4.14057844235187,9.18771082582591e-07,8.44754763079644e-06,"COX7A1","protein_coding"
"ENSG00000125730",451.35285986551,4.1385981811435,4.00630359393023e-09,6.17656915959244e-08,"C3","protein_coding"
"ENSG00000189120",12.9195657233208,4.13856968587691,2.14802183173711e-07,2.26475626755507e-06,"SP6","protein_coding"
"ENSG00000147642",37.3961873061446,4.13780022797192,1.56704644054721e-10,3.14216270108765e-09,"SYBU","protein_coding"
"ENSG00000157227",1301.37869787702,4.13517304872029,2.09772465665352e-11,4.8780838786597e-10,"MMP14","protein_coding"
"ENSG00000205362",35.7689168205878,4.12968535577258,2.18984174853354e-05,0.000144405357998019,"MT1A","protein_coding"
"ENSG00000148680",19.5347521379565,4.12468109648169,6.64647923485399e-06,4.95688204138799e-05,"HTR7","protein_coding"
"ENSG00000173267",66.9549806761455,4.12276466264508,2.9844862254032e-06,2.41048011924388e-05,"SNCG","protein_coding"
"ENSG00000172346",4.86171927243858,4.11794896331898,1.38351023183996e-05,9.57194702962663e-05,"CSDC2","protein_coding"
"ENSG00000139567",54.1358193243586,4.11488935998114,6.83918211501108e-05,0.000393364569397563,"ACVRL1","protein_coding"
"ENSG00000189129",47.324153924472,4.11250041305078,1.21342623666262e-06,1.07551061304618e-05,"PLAC9","protein_coding"
"ENSG00000164520",18.6320765845003,4.11247812422378,7.02861112681235e-07,6.64483546562502e-06,"RAET1E","protein_coding"
"ENSG00000073711",72.1947556605798,4.10960408016255,1.01489376489232e-22,1.02363652443326e-20,"PPP2R3A","protein_coding"
"ENSG00000117114",196.860755068991,4.10793868139908,6.55740399996105e-08,7.82541804499985e-07,"ADGRL2","protein_coding"
"ENSG00000197496",85.7043933108367,4.10140224878503,2.1674108957623e-08,2.9054412031824e-07,"SLC2A10","protein_coding"
"ENSG00000189171",1529.09774101623,4.0982465608574,1.07050473275495e-25,1.62940552186511e-23,"S100A13","protein_coding"
"ENSG00000196139",741.510309770479,4.09759476209204,1.47920310014139e-07,1.60924610173277e-06,"AKR1C3","protein_coding"
"ENSG00000091409",573.821837922228,4.08700509387078,5.63534961211696e-16,2.58548054276034e-14,"ITGA6","protein_coding"
"ENSG00000183853",427.743923622634,4.08498750183973,1.7278925154331e-12,4.76607979998293e-11,"KIRREL1","protein_coding"
"ENSG00000100065",106.979734137389,4.08234210112357,6.86924183806491e-19,4.5280203186898e-17,"CARD10","protein_coding"
"ENSG00000010704",81.2968100188743,4.08230556524151,1.79627226586715e-14,6.69821526668455e-13,"HFE","protein_coding"
"ENSG00000185532",21.7943625197465,4.08126177077092,6.09847180330101e-07,5.85810174427245e-06,"PRKG1","protein_coding"
"ENSG00000128482",5.899266859503,4.07264146234361,2.27801475788767e-05,0.000149571768985542,"RNF112","protein_coding"
"ENSG00000163293",20.3941592243604,4.06856641996175,1.16126370005203e-09,1.99415775692012e-08,"NIPAL1","protein_coding"
"ENSG00000106538",84.9132539845045,4.06705002712846,1.40656433686813e-06,1.22912874176321e-05,"RARRES2","protein_coding"
"ENSG00000174804",72.1272559747509,4.06106902728064,4.26725840665286e-12,1.10257264664489e-10,"FZD4","protein_coding"
"ENSG00000166833",128.594828198082,4.05794238926372,7.91245241863051e-19,5.13481359864847e-17,"NAV2","protein_coding"
"ENSG00000164142",14.9102534925497,4.05601032593124,6.04156854282462e-08,7.24080043754564e-07,"FAM160A1","protein_coding"
"ENSG00000078114",60.124281180481,4.05557968096451,4.95291772388967e-06,3.79874949386554e-05,"NEBL","protein_coding"
"ENSG00000272514",2.23627339202189,4.05309440743075,1.07408834688865e-05,7.59436705741416e-05,"CFAP206","protein_coding"
"ENSG00000188316",2.23442442159473,4.05080403073218,2.22815686601668e-06,1.85417646161617e-05,"ENO4","protein_coding"
"ENSG00000157214",38.4665120665692,4.05024464831626,7.68115864641670e-10,1.36379256857852e-08,"STEAP2","protein_coding"
"ENSG00000197565",67.4538886969658,4.04897846340931,0.000130373725299382,0.000687510955177183,"COL4A6","protein_coding"
"ENSG00000151474",156.415130408335,4.0472811863353,3.07381820521515e-17,1.62863728512396e-15,"FRMD4A","protein_coding"
"ENSG00000205795",3.61661763849629,4.04433544335367,2.02530489507535e-05,0.000134883372546725,"CYS1","protein_coding"
"ENSG00000109654",111.679587138679,4.04300513375302,2.56967694691473e-19,1.74894720008916e-17,"TRIM2","protein_coding"
"ENSG00000174672",26.8203332833882,4.04052426212418,1.9263496717284e-06,1.62482985157423e-05,"BRSK2","protein_coding"
"ENSG00000091622",19.5890137447844,4.03538370981229,6.81578486907193e-11,1.43362670933255e-09,"PITPNM3","protein_coding"
"ENSG00000148926",730.969880190687,4.0303709848287,1.01074987238092e-12,2.90274187191659e-11,"ADM","protein_coding"
"ENSG00000187134",338.441352485146,4.03001036383555,4.16134840632559e-09,6.392060217166e-08,"AKR1C1","protein_coding"
"ENSG00000120820",88.6144132327247,4.02843408277144,3.63080904830202e-13,1.13204163679182e-11,"GLT8D2","protein_coding"
"ENSG00000206538",227.520996460878,4.02795287411428,4.44876665068425e-08,5.49304572510372e-07,"VGLL3","protein_coding"
"ENSG00000113361",16.4828784458604,4.02435351354377,5.7696055411797e-05,0.000340382331134502,"CDH6","protein_coding"
"ENSG00000157551",59.8154388852162,4.02228444616443,5.16213221760487e-06,3.94475489362658e-05,"KCNJ15","protein_coding"
"ENSG00000152661",558.102446998763,4.01709266455,9.72894487654494e-08,1.10360246658531e-06,"GJA1","protein_coding"
"ENSG00000102038",317.373003216852,4.01485574934371,5.47241490196866e-14,1.94946048305662e-12,"SMARCA1","protein_coding"
"ENSG00000137501",145.296829157946,4.01253029877815,1.06798674540212e-11,2.58117246353209e-10,"SYTL2","protein_coding"
"ENSG00000069812",28.8644178694827,4.01157207173771,4.40911646253194e-07,4.39939433445604e-06,"HES2","protein_coding"
"ENSG00000177469",1553.11069880722,4.00649981065954,4.35808689181564e-12,1.12430583712896e-10,"CAVIN1","protein_coding"
"ENSG00000144642",46.764301694505,4.00301264649015,7.69397925155541e-08,8.94585379227724e-07,"RBMS3","protein_coding"
"ENSG00000187955",13.9193619836918,3.99898400587883,8.29492874604956e-06,6.03834747804817e-05,"COL14A1","protein_coding"
"ENSG00000187244",264.890866160348,3.9962158707734,2.96279903276788e-11,6.61327250893295e-10,"BCAM","protein_coding"
"ENSG00000131477",54.7355712339978,3.9940211912888,5.80189892058835e-07,5.61509789753819e-06,"RAMP2","protein_coding"
"ENSG00000196653",7.95067991413521,3.99109896098662,1.13472055423844e-07,1.26657508264094e-06,"ZNF502","protein_coding"
"ENSG00000170166",15.5572934560937,3.99061449478042,1.54870065222206e-05,0.000106183026290557,"HOXD4","protein_coding"
"ENSG00000188112",75.5017852800562,3.99016884547349,3.54019009442308e-11,7.78888341010849e-10,"C6orf132","protein_coding"
"ENSG00000205517",18.8874527872017,3.98824969610761,1.30720064878055e-06,1.14949897387252e-05,"RGL3","protein_coding"
"ENSG00000102024",1324.66024068463,3.98126360032224,4.26861717265255e-20,3.27841547347347e-18,"PLS3","protein_coding"
"ENSG00000173421",5.75865293177643,3.97340745027261,0.000139460235917477,0.000726729763450459,"CCDC36","protein_coding"
"ENSG00000105928",219.103709384172,3.97096135537696,1.50674674221125e-20,1.25509754750463e-18,"GSDME","protein_coding"
"ENSG00000163638",17.0373328565301,3.96565991681158,0.000197476130288789,0.000989330595279831,"ADAMTS9","protein_coding"
"ENSG00000114923",18.7864250094573,3.96540818553985,7.8702815158317e-11,1.63692078782075e-09,"SLC4A3","protein_coding"
"ENSG00000100196",333.502212178978,3.96043300984403,4.83879038877956e-15,1.92894922569848e-13,"KDELR3","protein_coding"
"ENSG00000171951",38.339534781906,3.95430298962919,1.59299789922722e-07,1.72074605333944e-06,"SCG2","protein_coding"
"ENSG00000149131",194.161796591109,3.94223525106772,1.27160779190876e-06,1.12291820991183e-05,"SERPING1","protein_coding"
"ENSG00000113389",40.0438608894646,3.9318492136545,1.8741094311583e-06,1.58475829322644e-05,"NPR3","protein_coding"
"ENSG00000113212",5.60314084535676,3.93080313645759,0.000138326451699593,0.00072200083204828,"PCDHB7","protein_coding"
"ENSG00000115590",7.05592736973816,3.928982340046,3.69576400059633e-05,0.00022967719150738,"IL1R2","protein_coding"
"ENSG00000148346",102.1133991445,3.91957156609098,5.97317122511925e-05,0.000350170888733094,"LCN2","protein_coding"
"ENSG00000141756",1054.40518182971,3.91739281935945,3.47137575894304e-12,9.16738869589643e-11,"FKBP10","protein_coding"
"ENSG00000188549",140.306464605117,3.90590274158781,4.02009234667961e-11,8.81000080634251e-10,"CCDC9B","protein_coding"
"ENSG00000161249",290.023007147327,3.90563874381096,5.86319009323666e-07,5.66459271385236e-06,"DMKN","protein_coding"
"ENSG00000187123",50.1742746320945,3.89602556175379,2.52615959707099e-06,2.07534298988026e-05,"LYPD6","protein_coding"
"ENSG00000128045",18.1517719590282,3.89316782690621,5.01360872203228e-05,0.000300547263992074,"RASL11B","protein_coding"
"ENSG00000150556",51.2423268698227,3.89141486131633,0.000108353841570057,0.000585971695545045,"LYPD6B","protein_coding"
"ENSG00000141736",291.719094191739,3.88800785977428,2.99910689337372e-43,2.28245666889801e-40,"ERBB2","protein_coding"
"ENSG00000080561",46.2064676545777,3.88225460413741,1.14684445485825e-08,1.617659368803e-07,"MID2","protein_coding"
"ENSG00000167680",83.7925004429916,3.86929250719211,1.29539836489082e-07,1.43066324692394e-06,"SEMA6B","protein_coding"
"ENSG00000105929",3.20263751681903,3.86221391568418,7.74530549148985e-06,5.68486154722029e-05,"ATP6V0A4","protein_coding"
"ENSG00000148671",163.681465750771,3.86170223973344,2.66398762574732e-07,2.77555350453562e-06,"ADIRF","protein_coding"
"ENSG00000109472",302.833786307985,3.85416911257668,1.8374788000366e-07,1.95830092609885e-06,"CPE","protein_coding"
"ENSG00000212747",101.640972956677,3.84711713359189,1.87966736826101e-09,3.08239674307484e-08,"RTL8B","protein_coding"
"ENSG00000162545",297.093126066064,3.83855299971132,4.07236477992705e-16,1.93703419063405e-14,"CAMK2N1","protein_coding"
"ENSG00000147509",38.6052067869363,3.83594608299002,5.24249605673417e-09,7.93140984563833e-08,"RGS20","protein_coding"
"ENSG00000163734",36.8322109869773,3.83264191629053,9.88076295973602e-07,8.995846342298e-06,"CXCL3","protein_coding"
"ENSG00000162512",195.690615671347,3.82798863586138,8.94830368121888e-16,3.98461299294276e-14,"SDC3","protein_coding"
"ENSG00000240764",6.54827040050276,3.82648676032801,7.89255526601682e-05,0.000445683146100909,"PCDHGC5","protein_coding"
"ENSG00000147394",172.159047387193,3.82302691444961,6.85499812151779e-12,1.69532102730535e-10,"ZNF185","protein_coding"
"ENSG00000153071",426.040750172246,3.82033983465497,9.20255461634379e-10,1.61169845127034e-08,"DAB2","protein_coding"
"ENSG00000003096",68.4136299634042,3.80431208175031,2.45472391995573e-06,2.02360623297976e-05,"KLHL13","protein_coding"
"ENSG00000164904",458.704423239945,3.80052236113557,2.4417869623009e-13,7.84699407097966e-12,"ALDH7A1","protein_coding"
"ENSG00000095383",136.820381863168,3.79196574880507,2.30864223468496e-22,2.260444265224e-20,"TBC1D2","protein_coding"
"ENSG00000075213",131.439402638653,3.78336909103109,1.83824240168317e-09,3.02038199522878e-08,"SEMA3A","protein_coding"
"ENSG00000140416",3021.79950308421,3.78148456759911,1.02569679111789e-19,7.33899204003708e-18,"TPM1","protein_coding"
"ENSG00000126947",134.373086101827,3.77805121259513,2.07399873267677e-06,1.73364756770879e-05,"ARMCX1","protein_coding"
"ENSG00000188158",21.4593690963792,3.7561563462716,2.6026321838061e-06,2.12980794982725e-05,"NHS","protein_coding"
"ENSG00000152402",9.83979061397447,3.75586313446178,2.36589266516701e-05,0.000154433297828036,"GUCY1A2","protein_coding"
"ENSG00000100003",86.7303200946754,3.75459469381115,1.10073428601066e-19,7.80915006384597e-18,"SEC14L2","protein_coding"
"ENSG00000135862",1371.5655337602,3.75409787013682,6.47175118913179e-17,3.35469133621156e-15,"LAMC1","protein_coding"
"ENSG00000049192",21.6452247814231,3.75301396628459,5.84940133493596e-06,4.41553320788245e-05,"ADAMTS6","protein_coding"
"ENSG00000186642",29.5137150304322,3.75094597643709,1.72730698199633e-07,1.85149172852526e-06,"PDE2A","protein_coding"
"ENSG00000170955",133.303113748549,3.74872380740513,2.35659381059863e-05,0.000153946352597943,"CAVIN3","protein_coding"
"ENSG00000169604",386.823371818115,3.74678703638913,2.76126278144482e-14,1.00942844431726e-12,"ANTXR1","protein_coding"
"ENSG00000197769",4.69966726623032,3.74068771381994,0.00010310179249484,0.000561131217380403,"MAP1LC3C","protein_coding"
"ENSG00000169242",157.981937078574,3.73521611401132,3.38083090920489e-07,3.44104874849954e-06,"EFNA1","protein_coding"
"ENSG00000146242",110.424515855148,3.7349534078339,1.92381658217191e-13,6.29110567095786e-12,"TPBG","protein_coding"
"ENSG00000189410",42.3370994362895,3.73341638720326,2.78769722707456e-08,3.632250169098e-07,"SH2D5","protein_coding"
"ENSG00000185070",73.8089423838845,3.73043942831751,7.0475033845591e-05,0.000403268452384392,"FLRT2","protein_coding"
"ENSG00000181392",25.7253089970452,3.72811981236993,1.31868584862239e-05,9.17272836040078e-05,"SYNE4","protein_coding"
"ENSG00000273049",3.27476760936976,3.72563397682318,9.87125648442149e-06,7.08724045105785e-05,"AC012531.3","protein_coding"
"ENSG00000141753",1950.71723341348,3.72109583781158,1.49157661032591e-08,2.05373907785253e-07,"IGFBP4","protein_coding"
"ENSG00000169213",88.7380572681659,3.71595691490737,3.32848735878927e-08,4.24457201105173e-07,"RAB3B","protein_coding"
"ENSG00000183779",104.541177767657,3.71482239251764,5.25257117143353e-16,2.42938671611358e-14,"ZNF703","protein_coding"
"ENSG00000130762",46.2387070895457,3.71422857805586,7.63994934684176e-07,7.16614408482754e-06,"ARHGEF16","protein_coding"
"ENSG00000162878",57.2596921329775,3.70361925778826,9.11072390580299e-05,0.000504600894326363,"PKDCC","protein_coding"
"ENSG00000177283",26.0296064031235,3.69877983244662,1.06450578954756e-07,1.19697920983175e-06,"FZD8","protein_coding"
"ENSG00000164855",56.7455733287955,3.69516601264919,6.903818326003e-06,5.12369814859345e-05,"TMEM184A","protein_coding"
"ENSG00000166546",4.1022571748647,3.69289776948502,2.06727631506476e-06,1.72889147568079e-05,"BEAN1","protein_coding"
"ENSG00000183615",18.4635433028705,3.69164910461624,3.54986013863157e-08,4.49586295772378e-07,"FAM167B","protein_coding"
"ENSG00000107249",32.9452713053617,3.69152258801071,1.30292314568373e-06,1.14694228329036e-05,"GLIS3","protein_coding"
"ENSG00000110811",52.7084086240368,3.69119878682112,1.02002555782496e-08,1.45223536689313e-07,"P3H3","protein_coding"
"ENSG00000116729",582.541167563842,3.69096659446013,5.17507477936657e-11,1.10800865768458e-09,"WLS","protein_coding"
"ENSG00000116035",9.62985948364229,3.69037872599989,8.18224270149282e-07,7.61508001951608e-06,"VAX2","protein_coding"
"ENSG00000119986",222.319350892896,3.6886887960475,6.36044491797857e-19,4.22590989133791e-17,"AVPI1","protein_coding"
"ENSG00000198363",1799.10326567308,3.68597063077065,1.53200816651762e-29,3.33122243272787e-27,"ASPH","protein_coding"
"ENSG00000130702",226.527833515879,3.67829347654181,3.85827350449795e-10,7.24204857464228e-09,"LAMA5","protein_coding"
"ENSG00000178401",35.8648596851021,3.67757233784665,1.88010598695486e-08,2.54681347407647e-07,"DNAJC22","protein_coding"
"ENSG00000101115",27.3888593600416,3.67606865279589,3.58120494092107e-05,0.000222852905305249,"SALL4","protein_coding"
"ENSG00000171346",25.7649300715109,3.67351683345773,1.60663000376497e-06,1.3844470485351e-05,"KRT15","protein_coding"
"ENSG00000198576",13.460936585757,3.67082665974008,0.000195560390568727,0.00098002622546908,"ARC","protein_coding"
"ENSG00000164741",52.7816004896608,3.67078776468713,1.43329130101704e-06,1.25013576015054e-05,"DLC1","protein_coding"
"ENSG00000111341",54.9462199970076,3.67037893668755,1.95622247452112e-06,1.6483660236994e-05,"MGP","protein_coding"
"ENSG00000164197",5.00603521686798,3.66459880034374,2.38816490464981e-06,1.97262185488662e-05,"RNF180","protein_coding"
"ENSG00000088756",34.162806629321,3.66264463735029,3.14653421869256e-11,6.98705867686599e-10,"ARHGAP28","protein_coding"
"ENSG00000123700",7.07606930223292,3.65773227524147,5.71121734551385e-06,4.32487164251191e-05,"KCNJ2","protein_coding"
"ENSG00000240583",28.669137382969,3.6449491130577,2.75030739791444e-06,2.23544868607442e-05,"AQP1","protein_coding"
"ENSG00000203780",16.9399831354496,3.64364050171023,7.81988272414666e-11,1.62846139863666e-09,"FANK1","protein_coding"
"ENSG00000143153",579.675797267946,3.64346499419234,1.62156862540299e-20,1.34405561857041e-18,"ATP1B1","protein_coding"
"ENSG00000168994",268.333809008463,3.64073702239268,2.59255127351907e-12,6.96742953010108e-11,"PXDC1","protein_coding"
"ENSG00000137878",11.8806104481811,3.63987451942236,4.26295262538385e-07,4.26881673485657e-06,"GCOM1","protein_coding"
"ENSG00000081853",5.20388730307346,3.63941165912132,3.45590196124194e-05,0.000216454462375569,"PCDHGA2","protein_coding"
"ENSG00000151617",15.9889028885404,3.62537086325727,8.97993110604499e-05,0.000498180869809514,"EDNRA","protein_coding"
"ENSG00000001617",215.118673385008,3.62454035607677,2.308048601926e-09,3.70149978372098e-08,"SEMA3F","protein_coding"
"ENSG00000164251",170.56288996931,3.62000612177015,1.19757585781533e-07,1.33140853834011e-06,"F2RL1","protein_coding"
"ENSG00000112186",174.365150326498,3.61809977298774,7.15906900113951e-10,1.28485310078908e-08,"CAP2","protein_coding"
"ENSG00000096696",355.416746716577,3.61304305677276,2.82954393198063e-06,2.29314463768607e-05,"DSP","protein_coding"
"ENSG00000157110",408.615205533146,3.61021906538294,5.94987600573206e-12,1.49577738684642e-10,"RBPMS","protein_coding"
"ENSG00000128591",319.60774401989,3.60950603392159,5.31035778541846e-06,4.04878508202465e-05,"FLNC","protein_coding"
"ENSG00000182718",20156.8399957286,3.60750800778068,5.03116686824136e-20,3.81162112556403e-18,"ANXA2","protein_coding"
"ENSG00000112414",163.957611234218,3.60326097114885,2.75816686773748e-07,2.87010490158661e-06,"ADGRG6","protein_coding"
"ENSG00000221955",40.4034718243961,3.60237074180865,1.33943248801788e-06,1.17414231135515e-05,"SLC12A8","protein_coding"
"ENSG00000138411",30.7965889972661,3.60148230195512,1.34781107154176e-08,1.87584378809839e-07,"HECW2","protein_coding"
"ENSG00000172594",60.1309949650414,3.59908503845935,1.07504959641404e-12,3.06114887631978e-11,"SMPDL3A","protein_coding"
"ENSG00000134716",9.41522097914282,3.59705951759168,2.76771743374552e-05,0.000177140263735479,"CYP2J2","protein_coding"
"ENSG00000109113",852.464010033451,3.59695300018494,4.65179939876854e-12,1.19639135689065e-10,"RAB34","protein_coding"
"ENSG00000138759",35.9913398827316,3.58293169010439,7.7675170472425e-07,7.27357594641953e-06,"FRAS1","protein_coding"
"ENSG00000180914",188.526659791932,3.57868145043765,1.03119084159427e-06,9.33760316972031e-06,"OXTR","protein_coding"
"ENSG00000168679",34.4413076586966,3.57818298547903,2.68437432798387e-13,8.56085321398743e-12,"SLC16A4","protein_coding"
"ENSG00000132329",50.0092514742024,3.57337559436737,1.28689273298908e-05,8.97021025330395e-05,"RAMP1","protein_coding"
"ENSG00000154040",39.6786587797279,3.56626493850804,5.54223672839365e-20,4.16115110060515e-18,"CABYR","protein_coding"
"ENSG00000149260",72.3198637149101,3.56393066703109,7.64504876222048e-17,3.90247108005663e-15,"CAPN5","protein_coding"
"ENSG00000114854",68.5405554781094,3.56115396512565,3.22681075755575e-06,2.58623707581407e-05,"TNNC1","protein_coding"
"ENSG00000136826",89.5995421705434,3.56009151124812,4.30439826812375e-09,6.58160184504072e-08,"KLF4","protein_coding"
"ENSG00000103647",56.9695552988165,3.55171413480432,6.70442432691878e-06,4.99486787520036e-05,"CORO2B","protein_coding"
"ENSG00000162595",13.9311266701166,3.54951442358031,8.83267564929774e-05,0.000490499132325679,"DIRAS3","protein_coding"
"ENSG00000063660",409.385375657201,3.5464035822232,3.3196573088803e-20,2.62174633597089e-18,"GPC1","protein_coding"
"ENSG00000133216",124.214678984237,3.54281171004273,3.04147166144215e-10,5.7867454576734e-09,"EPHB2","protein_coding"
"ENSG00000181019",4469.62290593847,3.5397989342305,3.48718118290332e-18,2.06310510760955e-16,"NQO1","protein_coding"
"ENSG00000244486",51.8212938098561,3.53933128927672,3.40979138291482e-09,5.33552683403203e-08,"SCARF2","protein_coding"
"ENSG00000184363",191.58941336189,3.53912979718928,3.22346423791607e-06,2.58479222870827e-05,"PKP3","protein_coding"
"ENSG00000115963",947.492612256528,3.53635414631618,3.29017516491542e-08,4.20835773767601e-07,"RND3","protein_coding"
"ENSG00000253537",15.8557802075854,3.52834752382013,2.62989243109287e-05,0.000169413753016793,"PCDHGA7","protein_coding"
"ENSG00000153956",78.6614665455901,3.5248294921466,0.000112102597428236,0.000603690454318356,"CACNA2D1","protein_coding"
"ENSG00000138639",127.655696963209,3.51485881986188,2.68250033329877e-07,2.79310342539933e-06,"ARHGAP24","protein_coding"
"ENSG00000118898",138.010437958026,3.50600590760089,3.17188074408118e-06,2.54586765571195e-05,"PPL","protein_coding"
"ENSG00000175793",1009.62031288965,3.50395598376902,5.90016833654916e-05,0.000346497784843362,"SFN","protein_coding"
"ENSG00000071967",568.190291216058,3.50288246601879,6.82082221168773e-09,1.00529072438634e-07,"CYBRD1","protein_coding"
"ENSG00000180447",69.4221155046504,3.50168864710104,3.77471262737538e-05,0.000233900864249245,"GAS1","protein_coding"
"ENSG00000100626",15.8145697086645,3.50144462031736,3.53284418264343e-05,0.000220299479143385,"GALNT16","protein_coding"
"ENSG00000152767",222.738814391299,3.49711457493312,5.11333191606172e-16,2.39141106901177e-14,"FARP1","protein_coding"
"ENSG00000259571",1.50770431016299,3.48805911523522,0.000117215042107251,0.000627407752558088,"BLID","protein_coding"
"ENSG00000116117",22.5000217693707,3.47637490634912,6.11468888864914e-14,2.15987839794626e-12,"PARD3B","protein_coding"
"ENSG00000100234",898.431253090361,3.46997875965381,7.32210827703023e-06,5.40061933402278e-05,"TIMP3","protein_coding"
"ENSG00000204764",7.01931010959024,3.46978025482128,2.77405837988307e-07,2.88174222472951e-06,"RANBP17","protein_coding"
"ENSG00000142798",391.555479978351,3.46935662726852,3.950823975716e-12,1.025560400394e-10,"HSPG2","protein_coding"
"ENSG00000115468",46.4594677934386,3.46626809046563,1.11519549386373e-06,1.00062798251664e-05,"EFHD1","protein_coding"
"ENSG00000103044",50.6041606101867,3.46204214509733,4.83237376774342e-08,5.90141750498382e-07,"HAS3","protein_coding"
"ENSG00000147862",130.370875593933,3.45276060397751,1.26626721267151e-12,3.56321209105194e-11,"NFIB","protein_coding"
"ENSG00000179431",113.244997004783,3.45232181613816,9.90120913998097e-16,4.35107466222313e-14,"FJX1","protein_coding"
"ENSG00000145730",972.596882615453,3.44985004439123,4.79267543888144e-17,2.50761765228725e-15,"PAM","protein_coding"
"ENSG00000166450",24.4009747296802,3.44671686144216,3.67698831398126e-08,4.63234125966804e-07,"PRTG","protein_coding"
"ENSG00000138696",21.7013447062088,3.44504203907379,2.01883504446804e-06,1.6951532171278e-05,"BMPR1B","protein_coding"
"ENSG00000149948",363.183215515543,3.4304920151725,7.7542391011752e-08,9.00341368037284e-07,"HMGA2","protein_coding"
"ENSG00000106853",572.568681937168,3.42889337377668,2.66154456971013e-11,6.02192442306172e-10,"PTGR1","protein_coding"
"ENSG00000007384",155.359014621084,3.42382229788648,6.58193230906713e-19,4.35578231820992e-17,"RHBDF1","protein_coding"
"ENSG00000113739",592.759673076459,3.41962158557159,1.30236207870661e-08,1.8171206903154e-07,"STC2","protein_coding"
"ENSG00000162745",57.0333921244965,3.41743381081745,4.77033831126976e-05,0.000288026593384744,"OLFML2B","protein_coding"
"ENSG00000168140",54.134270356688,3.41285784659356,4.51766382861899e-08,5.57400482553925e-07,"VASN","protein_coding"
"ENSG00000176170",226.636468342368,3.41068000810664,4.37030192556142e-13,1.34507288859697e-11,"SPHK1","protein_coding"
"ENSG00000129474",418.111588833492,3.40983191037226,3.14451044239276e-17,1.66083717151363e-15,"AJUBA","protein_coding"
"ENSG00000174136",312.762015898284,3.40854116076509,2.37980880622879e-11,5.4137416905827e-10,"RGMB","protein_coding"
"ENSG00000197321",173.27775270646,3.40740456278149,1.26724936853031e-15,5.42648495583196e-14,"SVIL","protein_coding"
"ENSG00000150760",175.208108230487,3.40047694379694,9.86305827936762e-12,2.3932925329196e-10,"DOCK1","protein_coding"
"ENSG00000075643",58.1009628252572,3.39161927809999,1.93670293577889e-10,3.7969809430616e-09,"MOCOS","protein_coding"
"ENSG00000119938",73.7887303347814,3.38930186662285,2.29427551190666e-05,0.00015040350389919,"PPP1R3C","protein_coding"
"ENSG00000167653",31.071641729048,3.38736793527227,2.90863713719625e-06,2.3537608307432e-05,"PSCA","protein_coding"
"ENSG00000155324",153.975510201794,3.38641138618528,1.72536920614017e-10,3.42679200692822e-09,"GRAMD2B","protein_coding"
"ENSG00000168824",37.3965993821705,3.38598744524924,7.7877446362388e-05,0.000440507460961305,"NSG1","protein_coding"
"ENSG00000277639",13.6396711833157,3.38374125433824,6.5186887131006e-07,6.22248603896485e-06,"AC007906.2","protein_coding"
